"word","frequency","level"
"dike",6,2
"dikes",4,2
"dilemma",0,2
"diligence",0,2
"diligently",0,2
"dilute",0,2
"dim",15,2
"dime",15,2
"dimension",0,2
"dimensions",0,2
"dimes",5,2
"diminish",0,2
"diminished",0,2
"diminishing",0,2
"dimly",1,2
"dimmer",1,2
"din",0,2
"dine",1,2
"dined",0,2
"diner",4,2
"dinghy",3,2
"dingy",1,2
"dining",13,2
"dining-room",1,2
"dinner",136,2
"dinners",0,2
"dinosaur",17,2
"dinosaurs",5,2
"dioxide",2,2
"dip",3,2
"diphtheria",1,2
"diploma",1,2
"diplomacy",0,2
"diplomat",0,2
"diplomatic",0,2
"dipped",5,2
"dipper",8,2
"dipping",1,2
"dips",1,2
"direct",2,2
"directed",1,2
"directing",0,2
"direction",52,2
"directional",0,2
"directions",51,2
"directly",9,2
"director",2,2
"directors",0,2
"directory",0,2
"directs",0,2
"dirk",9,2
"dirt",81,2
"dirty",55,2
"disabilities",0,2
"disability",0,2
"disabled",0,2
"disadvantage",0,2
"disadvantaged",0,2
"disadvantages",0,2
"disagree",1,2
"disagreeable",0,2
"disagreed",0,2
"disagreement",0,2
"disagreements",0,2
"disappear",10,2
"disappearance",0,2
"disappeared",30,2
"disappearing",1,2
"disappears",0,2
"disappoint",0,2
"disappointed",10,2
"disappointing",0,2
"disappointment",3,2
"disapproval",0,2
"disapproved",0,2
"disaster",1,2
"disasters",0,2
"disastrous",0,2
"disbelief",2,2
"disc",0,2
"discard",0,2
"discarded",0,2
"discern",0,2
"discharge",0,2
"discharged",0,2
"discharges",0,2
"disciples",0,2
"discipline",0,2
"disciplined",0,2
"disciplines",0,2
"disclosed",0,2
"discomfort",0,2
"discontent",0,2
"discontented",0,2
"discontinued",0,2
"discount",0,2
"discourage",0,2
"discouraged",3,2
"discouraging",0,2
"discourse",0,2
"discover",8,2
"discovered",19,2
"discoveries",0,2
"discovering",1,2
"discovers",0,2
"discovery",1,2
"discrepancy",0,2
"discrete",0,2
"discretion",0,2
"discriminate",0,2
"discrimination",0,2
"discs",1,2
"discuss",8,2
"discussed",0,2
"discusses",0,2
"discussing",0,2
"discussion",1,2
"discussions",0,2
"disdain",0,2
"disease",3,2
"disease-causing",0,2
"diseased",0,2
"diseases",0,2
"disgrace",0,2
"disguise",2,2
"disguised",0,2
"disgust",3,2
"disgusted",1,2
"disgusting",2,2
"dish",31,2
"dishes",35,2
"dishonest",0,2
"dishwasher",0,2
"disillusioned",0,2
"disintegration",0,2
"disk",0,2
"disks",2,2
"dislike",2,2
"disliked",1,2
"dislikes",0,2
"dislodged",0,2
"dismal",0,2
"dismay",2,2
"dismayed",0,2
"dismiss",0,2
"dismissal",0,2
"dismissed",1,2
"dismounted",0,2
"disney",3,2
"disobedience",0,2
"disobey",0,2
"disorder",0,2
"disorderly",0,2
"disorders",0,2
"disorganized",0,2
"dispatched",0,2
"dispensed",0,2
"disperse",0,2
"dispersed",0,2
"displaced",0,2
"displacement",0,2
"display",1,2
"displayed",0,2
"displaying",0,2
"displays",1,2
"displeased",2,2
"displeasure",0,2
"disposable",0,2
"disposal",0,2
"dispose",0,2
"disposed",0,2
"disposing",0,2
"disposition",0,2
"dispute",0,2
"disputed",0,2
"disputes",0,2
"disregard",0,2
"disregarded",0,2
"disrupt",0,2
"disrupted",0,2
"disruption",0,2
"dissatisfaction",0,2
"dissatisfied",0,2
"dissent",0,2
"dissolution",0,2
"dissolve",0,2
"dissolved",0,2
"dissolves",0,2
"dissolving",0,2
"distance",32,2
"distances",1,2
"distant",4,2
"distaste",0,2
"distilled",0,2
"distinct",0,2
"distinction",0,2
"distinctions",0,2
"distinctive",0,2
"distinctly",0,2
"distinguish",0,2
"distinguished",0,2
"distinguishes",0,2
"distinguishing",0,2
"distort",0,2
"distorted",0,2
"distortion",0,2
"distortions",0,2
"distract",0,2
"distracted",0,2
"distress",0,2
"distressed",0,2
"distressing",0,2
"distribute",0,2
"distributed",0,2
"distributing",0,2
"distribution",0,2
"distributions",0,2
"distributor",0,2
"district",0,2
"districts",0,2
"distrust",0,2
"disturb",3,2
"disturbance",0,2
"disturbances",0,2
"disturbed",2,2
"disturbing",1,2
"ditch",8,2
"ditches",0,2
"dive",28,2
"dived",5,2
"diver",6,2
"divergent",0,2
"divers",4,2
"diverse",0,2
"diversion",0,2
"diversity",0,2
"divert",0,2
"diverted",0,2
"dives",8,2
"divide",5,2
"divided",6,2
"dividend",0,2
"dividends",0,2
"divides",0,2
"dividing",0,2
"divine",0,2
"diving",25,2
"division",0,2
"divisions",0,2
"divorce",0,2
"divorced",1,2
"dixon",3,2
"dizziness",0,2
"dizzy",22,2
"do",3284,2
"doc",15,2
"dock",17,2
"docks",2,2
"doctor",171,2
"doctor's",12,2
"doctors",28,2
"doctors'",0,2
"doctrine",0,2
"doctrines",0,2
"document",0,2
"documented",0,2
"documents",0,2
"dodge",1,2
"dodged",2,2
"dodgers",1,2
"dodging",1,2
"doe",2,2
"does",534,2
"doesn't",234,2
"dog",566,2
"dog's",15,2
"dogged",0,2
"dogs",127,2
"dogwood",1,2
"doing",293,2
"doings",0,2
"doll",30,2
"doll's",2,2
"dollar",39,2
"dollars",77,2
"dollars'",1,2
"dolls",15,2
"dolly",2,2
"dolphin",6,2
"dolphins",5,2
"domain",0,2
"domains",0,2
"dome",0,2
"domes",0,2
"domestic",0,2
"domesticated",0,2
"dominance",0,2
"dominant",0,2
"dominate",0,2
"dominated",0,2
"dominates",0,2
"dominating",0,2
"domination",0,2
"domingo",0,2
"dominic",11,2
"dominican",0,2
"don",48,2
"don't",1677,2
"donald",8,2
"donate",0,2
"donated",0,2
"donations",0,2
"done",243,2
"donkey",36,2
"donkeys",7,2
"donna",15,2
"donor",0,2
"dont",3,2
"doom",0,2
"doomed",1,2
"door",782,2
"doorbell",16,2
"doorknob",5,2
"doors",58,2
"doorstep",3,2
"doorway",35,2
"doorways",0,2
"dope",7,2
"doris",6,2
"dormant",0,2
"dormitories",0,2
"dormitory",0,2
"dorothea",0,2
"dorothy",7,2
"dorsal",0,2
"dosage",0,2
"dose",1,2
"doses",0,2
"dot",12,2
"doth",0,2
"dots",9,2
"dotted",1,2
"double",16,2
"doubled",1,2
"doubles",0,2
"doubling",0,2
"doubt",15,2
"doubted",1,2
"doubtful",0,2
"doubtfully",2,2
"doubtless",0,2
"doubts",0,2
"doug",15,2
"dough",14,2
"doughnut",2,2
"doughnuts",3,2
"douglas",10,2
"douglass",3,2
"dove",14,2
"doves",0,2
"down",2173,2
"downfall",0,2
"downhill",6,2
"downright",0,2
"downs",3,2
"downstairs",41,2
"downstream",2,2
"downtown",14,2
"downward",3,2
"dowry",0,2
"dozed",2,2
"dozen",12,2
"dozens",1,2
"dozing",0,2
"drab",0,2
"draft",3,2
"drafted",0,2
"drafts",0,2
"drafty",0,2
"drag",6,2
"dragged",16,2
"dragging",5,2
"dragon",43,2
"dragon's",1,2
"dragonflies",4,2
"dragonfly",2,2
"dragons",3,2
"drain",4,2
"drainage",0,2
"drained",2,2
"draining",0,2
"drains",0,2
"drake",2,2
"drama",0,2
"dramatic",0,2
"dramatically",0,2
"dramatize",0,2
"drank",33,2
"draped",0,2
"drapes",3,2
"drastic",0,2
"drastically",0,2
"draught",0,2
"draw",69,2
"drawback",0,2
"drawbacks",0,2
"drawbridge",0,2
"drawer",9,2
"drawers",8,2
"drawing",43,2
"drawings",18,2
"drawn",15,2
"draws",1,2
"dread",1,2
"dreaded",1,2
"dreadful",3,2
"dreadfully",0,2
"dream",68,2
"dreamed",24,2
"dreamer",0,2
"dreaming",11,2
"dreams",20,2
"dreamy",1,2
"dreary",2,2
"drenched",2,2
"dress",67,2
"dressed",62,2
"dresser",7,2
"dresses",9,2
"dressing",8,2
"drew",70,2
"dribble",3,2
"dried",28,2
"drier",0,2
"dries",2,2
"drift",6,2
"drifted",12,2
"drifting",3,2
"drifts",5,2
"driftwood",0,2
"drill",8,2
"drilled",0,2
"drilling",1,2
"drills",0,2
"drink",126,2
"drinking",28,2
"drinks",6,2
"drip",3,2
"dripped",3,2
"dripping",7,2
"drips",0,2
"drive",108,2
"driven",10,2
"driver",79,2
"driver's",6,2
"drivers",19,2
"drives",9,2
"driveway",12,2
"driving",46,2
"drizzle",0,2
"drone",1,2
"droop",0,2
"drooping",0,2
"drop",59,2
"droplets",0,2
"dropped",131,2
"dropper",0,2
"dropping",10,2
"droppings",0,2
"drops",34,2
"drought",0,2
"drove",101,2
"drown",8,2
"drowned",4,2
"drowning",4,2
"drowsy",1,2
"drug",3,2
"drugs",3,2
"drugstore",12,2
"drugstores",0,2
"drum",12,2
"drummer",2,2
"drumming",3,2
"drums",5,2
"drunk",9,2
"drunken",0,2
"dry",133,2
"dryer",0,2
"drying",2,2
"dryness",0,2
"dual",0,2
"dubbed",0,2
"dubious",0,2
"dublin",0,2
"duchess",0,2
"duck",50,2
"ducked",8,2
"duckling",22,2
"ducklings",4,2
"ducks",26,2
"duct",0,2
"ducts",0,2
"dude",1,2
"dudley",6,2
"due",6,2
"dues",0,2
"dug",43,2
"dugout",2,2
"duke",8,2
"dukes",0,2
"dull",17,2
"dulled",1,2
"duly",0,2
"dumb",27,2
"dummy",2,2
"dump",13,2
"dumped",6,2
"dumping",1,2
"dumps",2,2
"duncan",2,2
"dune",8,2
"dunes",2,2
"dung",0,2
"dungeon",4,2
"dunn",9,2
"duplicate",1,2
"duplicated",0,2
"duplicating",1,2
"durability",0,2
"durable",0,2
"duration",0,2
"during",100,2
"dusk",3,2
"dusky",0,2
"dust",61,2
"dusted",1,2
"dusting",2,2
"dusty",19,2
"dutch",4,2
"duties",1,2
"duty",11,2
"dwarf",6,2
"dwarfs",1,2
"dwell",0,2
"dwellers",0,2
"dwelling",0,2
"dwellings",0,2
"dwelt",0,2
"dwight",0,2
"dwindled",0,2
"dwindling",0,2
"dye",2,2
"dyed",1,2
"dyes",1,2
"dying",13,2
"dynamic",0,2
"dynamics",0,2
"dynamite",0,2
"dynasty",0,2
"dysentery",0,2
"e",10,2
"each",741,2
"eager",6,2
"eagerly",13,2
"eagerness",1,2
"eagle",38,2
"eagle's",1,2
"eagles",2,2
"ear",74,2
"eardrum",0,2
"earl",8,2
"earlier",11,2
"earliest",0,2
"early",169,2
"earn",15,2
"earned",12,2
"earners",0,2
"earnest",1,2
"earnestly",0,2
"earning",2,2
"earnings",0,2
"earns",0,2
"earphones",1,2
"earrings",1,2
"ears",116,2
"earth",281,2
"earth's",13,2
"earthen",0,2
"earthly",0,2
"earthquake",4,2
"earthquakes",1,2
"earthworm",5,2
"earthworms",1,2
"ease",1,2
"eased",2,2
"easier",38,2
"easiest",0,2
"easily",43,2
"easing",0,2
"east",55,2
"east-west",0,2
"easter",6,2
"eastern",2,2
"eastward",0,2
"easy",163,2
"eat",585,2
"eaten",46,2
"eater",3,2
"eaters",1,2
"eating",116,2
"eats",33,2
"eaves",0,2
"ebb",0,2
"ebenezer",0,2
"ebony",1,2
"eccentric",0,2
"ecclesiastical",0,2
"echo",4,2
"echoed",5,2
"echoes",0,2
"echoing",1,2
"eclipse",1,2
"eclipses",0,2
"ecological",0,2
"ecologists",0,2
"ecology",3,2
"economic",0,2
"economical",0,2
"economically",0,2
"economics",0,2
"economies",0,2
"economist",0,2
"economists",0,2
"economy",0,2
"ecosystem",0,2
"ecosystems",0,2
"ecstasy",0,2
"ecuador",0,2
"ed",43,2
"eddie",64,2
"eddy",6,2
"eden",0,2
"edgar",2,2
"edge",103,2
"edged",2,2
"edges",3,2
"edible",0,2
"edinburgh",0,2
"edison",0,2
"edited",0,2
"edith",5,2
"editing",0,2
"edition",0,2
"editor",4,2
"editorial",0,2
"editorials",0,2
"editors",0,2
"edmund",4,2
"edna",4,2
"educate",0,2
"educated",0,2
"educating",0,2
"education",7,2
"educational",0,2
"educator",0,2
"educators",0,2
"edward",21,2
"edwards",1,2
"edwin",0,2
"eel",7,2
"eels",1,2
"eerie",0,2
"effect",3,2
"effected",0,2
"effective",0,2
"effectively",0,2
"effectiveness",0,2
"effects",0,2
"efficiency",0,2
"efficient",0,2
"efficiently",0,2
"effort",5,2
"efforts",0,2
"egan",1,2
"egg",90,2
"eggs",153,2
"ego",0,2
"egypt",5,2
"egypt's",0,2
"egyptian",0,2
"egyptians",2,2
"eh",7,2
"eight",73,2
"eight-year-old",0,2
"eighteen",9,2
"eighteenth",0,2
"eighteenth-century",0,2
"eighth",6,2
"eighty",5,2
"eileen",0,2
"eilonwy",1,2
"einstein",4,2
"einstein's",0,2
"eisenhower",0,2
"either",146,2
"ejected",0,2
"el",1,2
"elaborate",0,2
"elaborately",0,2
"elaine",6,2
"elapsed",0,2
"elastic",0,2
"elasticity",0,2
"elbow",10,2
"elbows",7,2
"elder",2,2
"elderly",1,2
"elders",0,2
"eldest",1,2
"eleanor",0,2
"elect",0,2
"elected",2,2
"election",1,2
"elections",0,2
"electoral",0,2
"electors",0,2
"electric",24,2
"electrical",0,2
"electrically",0,2
"electricity",31,2
"electrode",0,2
"electrodes",0,2
"electrolyte",0,2
"electromagnet",0,2
"electromagnetic",0,2
"electromagnets",0,2
"electron",0,2
"electronic",0,2
"electronically",0,2
"electronics",0,2
"electrons",0,2
"elegance",0,2
"elegant",0,2
"element",0,2
"elemental",0,2
"elementary",1,2
"elements",0,2
"elena",12,2
"elephant",53,2
"elephant's",1,2
"elephants",17,2
"elevated",0,2
"elevation",0,2
"elevations",0,2
"elevator",32,2
"elevators",2,2
"eleven",28,2
"eleventh",0,2
"eli",0,2
"elicit",0,2
"eligible",0,2
"eliminate",0,2
"eliminated",0,2
"eliminates",0,2
"eliminating",0,2
"elimination",0,2
"elisabeth",1,2
"elite",0,2
"eliza",0,2
"elizabeth",21,2
"elizabeth's",1,2
"elizabethan",0,2
"elk",9,2
"ella",4,2
"ellen",49,2
"ellen's",5,2
"ellie",6,2
"elliott",0,2
"ellis",7,2
"elm",1,2
"elmer",6,2
"elms",0,2
"elongated",0,2
"eloquence",0,2
"eloquent",0,2
"elsa",4,2
"else",262,2
"else's",4,2
"elsewhere",0,2
"elsie",8,2
"elusive",0,2
"elves",5,2
"em",1,2
"emancipation",0,2
"embargo",0,2
"embarked",0,2
"embarrassed",9,2
"embarrassing",0,2
"embarrassment",1,2
"embassy",0,2
"embedded",0,2
"embers",0,2
"embodied",0,2
"embrace",0,2
"embraced",0,2
"embraces",0,2
"embracing",0,2
"embroidered",0,2
"embryo",1,2
"embryonic",0,2
"embryos",0,2
"emerald",3,2
"emeralds",0,2
"emerge",0,2
"emerged",1,2
"emergence",0,2
"emergencies",0,2
"emergency",9,2
"emerges",0,2
"emerging",0,2
"emerson",0,2
"emigrants",1,2
"emil",0,2
"emily",71,2
"emily's",2,2
"eminent",0,2
"emission",0,2
"emissions",0,2
"emit",0,2
"emitted",0,2
"emma",16,2
"emotion",1,2
"emotional",0,2
"emotionally",0,2
"emotions",0,2
"empathy",0,2
"emperor",13,2
"emperor's",2,2
"emperors",0,2
"emphasis",0,2
"emphasize",0,2
"emphasized",0,2
"emphasizes",0,2
"emphasizing",0,2
"emphatically",0,2
"empire",0,2
"empires",0,2
"empirical",0,2
"employ",0,2
"employed",0,2
"employee",0,2
"employee's",0,2
"employees",0,2
"employer",2,2
"employer's",0,2
"employers",0,2
"employing",0,2
"employment",0,2
"employs",0,2
"empress",2,2
"emptied",4,2
"empties",0,2
"emptiness",1,2
"empty",119,2
"emptying",0,2
"emulsion",0,2
"en",0,2
"enable",0,2
"enabled",0,2
"enables",0,2
"enabling",0,2
"enact",0,2
"enacted",0,2
"enamel",0,2
"encased",0,2
"enchanted",1,2
"encircled",0,2
"enclose",0,2
"enclosed",1,2
"enclosing",0,2
"enclosure",0,2
"encounter",0,2
"encountered",0,2
"encounters",0,2
"encourage",0,2
"encouraged",1,2
"encouragement",0,2
"encourages",0,2
"encouraging",0,2
"encyclopedia",2,2
"encyclopedias",1,2
"end",327,2
"endanger",0,2
"endangered",0,2
"endeavor",0,2
"ended",22,2
"ending",9,2
"endings",0,2
"endless",5,2
"endlessly",0,2
"endocrine",0,2
"endorsement",0,2
"endowed",0,2
"ends",17,2
"endurance",0,2
"endure",0,2
"endured",0,2
"enduring",0,2
"enemies",10,2
"enemy",25,2
"enemy's",0,2
"energetic",0,2
"energies",0,2
"energy",59,2
"enforce",0,2
"enforced",0,2
"enforcement",0,2
"enforcing",0,2
"engage",0,2
"engaged",2,2
"engagement",0,2
"engagements",0,2
"engages",0,2
"engaging",0,2
"engine",58,2
"engineer",9,2
"engineering",0,2
"engineers",0,2
"engines",19,2
"england",26,2
"england's",2,2
"englanders",0,2
"english",52,2
"english-speaking",0,2
"englishman",2,2
"englishmen",1,2
"engraved",0,2
"engraving",0,2
"enhance",0,2
"enhanced",0,2
"enjoy",31,2
"enjoyable",1,2
"enjoyed",22,2
"enjoying",8,2
"enjoyment",0,2
"enjoys",2,2
"enlarge",0,2
"enlarged",0,2
"enlargement",0,2
"enlarges",0,2
"enlarging",0,2
"enlightened",0,2
"enlightenment",0,2
"enlist",0,2
"enlisted",0,2
"enormous",8,2
"enormously",1,2
"enough",438,2
"enraged",0,2
"enrich",0,2
"enriched",0,2
"enroll",0,2
"enrolled",0,2
"enrollment",0,2
"enslaved",0,2
"ensuing",0,2
"ensure",0,2
"ensures",0,2
"entangled",0,2
"enter",18,2
"entered",26,2
"entering",6,2
"enterprise",0,2
"enterprises",0,2
"enterprising",0,2
"enters",2,2
"entertain",4,2
"entertained",0,2
"entertaining",0,2
"entertainment",0,2
"enthusiasm",1,2
"enthusiastic",0,2
"enthusiastically",0,2
"entire",7,2
"entirely",2,2
"entities",0,2
"entitled",0,2
"entity",0,2
"entrance",9,2
"entrances",0,2
"entrepreneurs",0,2
"entries",0,2
"entrusted",0,2
"entry",2,2
"entry-level",0,2
"envelope",4,2
"enveloped",0,2
"envelopes",1,2
"envied",0,2
"envious",0,2
"environment",13,2
"environmental",0,2
"environments",0,2
"envisioned",0,2
"envy",2,2
"enzyme",0,2
"enzymes",0,2
"epic",0,2
"epidemic",0,2
"epidemics",0,2
"epidermis",0,2
"epilepsy",0,2
"episode",0,2
"epoch",0,2
"equal",4,2
"equaled",0,2
"equality",0,2
"equally",0,2
"equals",0,2
"equation",0,2
"equations",0,2
"equator",5,2
"equatorial",0,2
"equilibrium",0,2
"equip",0,2
"equipment",9,2
"equipped",0,2
"equitable",0,2
"equity",0,2
"equivalent",0,2
"er",4,2
"era",0,2
"erase",0,2
"erased",0,2
"eraser",1,2
"erasers",0,2
"erasmus",0,2
"ere",0,2
"erect",0,2
"erected",0,2
"erecting",0,2
"erectus",0,2
"eric",38,2
"eric's",0,2
"erica",0,2
"erie",1,2
"erik",3,2
"erin",4,2
"ernest",0,2
"ernie",3,2
"erode",0,2
"eroded",0,2
"erosion",0,2
"errand",3,2
"errands",4,2
"erratic",0,2
"error",2,2
"errors",1,2
"erupt",0,2
"erupted",0,2
"erupting",1,2
"eruption",0,2
"eruptions",0,2
"es",1,2
"escape",38,2
"escaped",10,2
"escapes",0,2
"escaping",2,2
"escort",0,2
"escorted",0,2
"eskimo",6,2
"eskimos",2,2
"esophagus",0,2
"especially",35,2
"essay",1,2
"essays",0,2
"essence",0,2
"essential",0,2
"essentially",0,2
"essentials",0,2
"establish",1,2
"established",0,2
"establishes",0,2
"establishing",0,2
"establishment",0,2
"establishments",0,2
"estate",1,2
"estates",0,2
"esteem",0,2
"esther",4,2
"estimate",0,2
"estimated",0,2
"estimates",0,2
"estimating",0,2
"estuary",0,2
"et",1,2
"etched",0,2
"eternal",0,2
"eternally",0,2
"eternity",0,2
"ethan",1,2
"ether",0,2
"ethic",0,2
"ethical",0,2
"ethics",0,2
"ethiopia",0,2
"ethiopian",0,2
"ethnic",0,2
"ethyl",0,2
"etruscans",0,2
"eugene",17,2
"euphrates",0,2
"eurasia",0,2
"europe",12,2
"europe's",0,2
"european",1,2
"europeans",0,2
"eva",2,2
"evacuation",0,2
"evaluate",0,2
"evaluated",0,2
"evaluating",0,2
"evaluation",0,2
"evaluations",0,2
"evans",10,2
"evaporate",1,2
"evaporated",1,2
"evaporates",0,2
"evaporation",0,2
"evasion",0,2
"eve",6,2
"evelyn",4,2
"even",815,2
"evening",104,2
"evenings",3,2
"evenly",2,2
"event",5,2
"events",6,2
"eventual",0,2
"eventually",3,2
"ever",473,2
"ever-increasing",0,2
"everest",1,2
"everett",4,2
"evergreen",0,2
"evergreens",1,2
"everlasting",0,2
"every",613,2
"everybody",128,2
"everybody's",3,2
"everyday",5,2
"everyone",327,2
"everyone's",5,2
"everything",330,2
"everything's",4,2
"everywhere",55,2
"evidence",0,2
"evidenced",0,2
"evidences",0,2
"evident",0,2
"evidently",0,2
"evil",12,2
"evils",0,2
"evolution",0,2
"evolutionary",0,2
"evolve",0,2
"evolved",0,2
"evolving",0,2
"ewe",0,2
"exact",6,2
"exacting",0,2
"exactly",68,2
"exaggerate",0,2
"exaggerated",0,2
"exaggeration",0,2
"exalted",0,2
"exam",3,2
"examination",1,2
"examinations",0,2
"examine",3,2
"examined",5,2
"examines",0,2
"examining",2,2
"example",17,2
"examples",2,2
"exams",1,2
"exasperated",1,2
"exasperation",1,2
"excavated",0,2
"excavation",0,2
"exceed",0,2
"exceeded",0,2
"exceeding",0,2
"exceedingly",0,2
"exceeds",0,2
"excellence",0,2
"excellency",0,2
"excellent",2,2
"except",81,2
"exception",0,2
"exceptional",0,2
"exceptionally",0,2
"exceptions",0,2
"excerpt",0,2
"excess",0,2
"excesses",0,2
"excessive",0,2
"excessively",0,2
"exchange",4,2
"exchanged",2,2
"exchanges",0,2
"exchanging",0,2
"excite",0,2
"excited",67,2
"excitedly",6,2
"excitement",22,2
"exciting",31,2
"exclaimed",42,2
"exclamation",0,2
"exclamations",0,2
"exclamatory",0,2
"exclude",0,2
"excluded",0,2
"excluding",0,2
"exclusion",0,2
"exclusive",0,2
"exclusively",0,2
"excretory",0,2
"excursion",0,2
"excuse",17,2
"excused",2,2
"excuses",3,2
"execute",0,2
"executed",0,2
"executing",0,2
"execution",0,2
"executive",0,2
"executives",0,2
"exempt",0,2
"exercise",20,2
"exercised",1,2
"exercises",5,2
"exercising",0,2
"exert",0,2
"exerted",0,2
"exerting",0,2
"exertion",0,2
"exerts",0,2
"exhale",0,2
"exhaust",0,2
"exhausted",1,2
"exhausting",0,2
"exhaustion",1,2
"exhibit",2,2
"exhibited",0,2
"exhibition",0,2
"exhibits",0,2
"exile",0,2
"exiled",0,2
"exist",1,2
"existed",0,2
"existence",0,2
"existing",0,2
"exists",0,2
"exit",3,2
"exits",0,2
"exodus",0,2
"exotic",0,2
"expand",0,2
"expanded",0,2
"expanding",0,2
"expands",0,2
"expanse",0,2
"expansion",0,2
"expect",35,2
"expectancy",0,2
"expectant",0,2
"expectation",0,2
"expectations",0,2
"expected",25,2
"expecting",11,2
"expects",2,2
"expedition",3,2
"expeditions",0,2
"expel",0,2
"expelled",0,2
"expended",0,2
"expenditure",0,2
"expenditures",0,2
"expense",1,2
"expenses",0,2
"expensive",5,2
"experience",9,2
"experienced",1,2
"experiences",0,2
"experiencing",0,2
"experiment",8,2
"experimental",0,2
"experimentally",0,2
"experimentation",0,2
"experimented",0,2
"experimenter",0,2
"experimenters",0,2
"experimenting",1,2
"experiments",2,2
"expert",5,2
"expertise",0,2
"experts",0,2
"expiration",0,2
"expired",0,2
"explain",52,2
"explained",68,2
"explaining",5,2
"explains",3,2
"explanation",3,2
"explanations",0,2
"explanatory",0,2
"explicit",0,2
"explicitly",0,2
"explode",2,2
"exploded",3,2
"explodes",0,2
"exploding",0,2
"exploit",0,2
"exploitation",0,2
"exploited",0,2
"exploits",0,2
"exploration",0,2
"explorations",0,2
"exploratory",0,2
"explore",9,2
"explored",1,2
"explorer",1,2
"explorers",6,2
"exploring",2,2
"explosion",1,2
"explosions",1,2
"explosive",0,2
"explosives",0,2
"export",0,2
"exported",0,2
"exporting",0,2
"exports",0,2
"expose",0,2
"exposed",1,2
"exposing",0,2
"exposition",0,2
"expository",0,2
"exposure",0,2
"express",8,2
"expressed",0,2
"expresses",0,2
"expressing",0,2
"expression",8,2
"expressions",0,2
"expressive",0,2
"expressway",0,2
"expulsion",0,2
"exquisite",0,2
"extend",0,2
"extended",0,2
"extending",0,2
"extends",0,2
"extension",0,2
"extensions",0,2
"extensive",0,2
"extensively",0,2
"extent",0,2
"exterior",0,2
"external",0,2
"extinct",0,2
"extinction",0,2
"extinguished",0,2
"extra",38,2
"extract",0,2
"extracted",0,2
"extracting",0,2
"extraction",0,2
"extraordinarily",0,2
"extraordinary",0,2
"extras",0,2
"extravagant",0,2
"extreme",0,2
"extremely",1,2
"extremes",0,2
"exuberant",0,2
"eye",118,2
"eyeball",0,2
"eyebrow",1,2
"eyebrows",5,2
"eyed",4,2
